GAZP_OPEN,GAZP_VOL,SBER_OPEN,SBER_VOL,DATE,TIME,MON,TUE,WED,THU,FRI
144.01,33580,139.17,328320,42566,101200,0,0,0,0,1
144.01,64310,139.2,76910,42566,101300,0,0,0,0,1
144,27190,139.16,102360,42566,101400,0,0,0,0,1
143.94,5720,139.1,108300,42566,101500,0,0,0,0,1
143.93,20980,139.02,451200,42566,101600,0,0,0,0,1
143.93,40180,138.86,68140,42566,101700,0,0,0,0,1
143.84,38270,138.83,399550,42566,101800,0,0,0,0,1
143.89,52270,138.61,460440,42566,101900,0,0,0,0,1
143.84,56520,138.68,61150,42566,102000,0,0,0,0,1
143.89,49250,138.62,76320,42566,102100,0,0,0,0,1
143.83,105280,138.64,307150,42566,102200,0,0,0,0,1
143.86,237110,138.54,143780,42566,102300,0,0,0,0,1
144,65710,138.73,60610,42566,102400,0,0,0,0,1
144.05,73750,138.81,285660,42566,102500,0,0,0,0,1
144.14,228070,139.08,271190,42566,102600,0,0,0,0,1
144.37,311120,139.01,328100,42566,102700,0,0,0,0,1
144.38,226250,138.94,29010,42566,102800,0,0,0,0,1
144.52,348740,138.98,33890,42566,102900,0,0,0,0,1
144.51,177890,138.96,74770,42566,103000,0,0,0,0,1
144.49,104820,139,109860,42566,103100,0,0,0,0,1
144.52,146010,138.99,70180,42566,103200,0,0,0,0,1
144.41,130760,138.82,26310,42566,103300,0,0,0,0,1
144.46,199000,139,168610,42566,103400,0,0,0,0,1
144.69,330630,139.25,156320,42566,103500,0,0,0,0,1
144.66,211600,139.21,43140,42566,103600,0,0,0,0,1
144.85,224630,139.08,93230,42566,103700,0,0,0,0,1
144.86,159190,139.28,138580,42566,103800,0,0,0,0,1
144.93,1039210,139.44,276310,42566,103900,0,0,0,0,1
144.95,144710,139.35,124470,42566,104000,0,0,0,0,1
144.99,43300,139.26,21130,42566,104100,0,0,0,0,1
144.98,214670,139.29,63530,42566,104200,0,0,0,0,1
145.09,137450,139.37,8780,42566,104300,0,0,0,0,1
145.06,88650,139.3,28170,42566,104400,0,0,0,0,1
145,147180,139.32,36810,42566,104500,0,0,0,0,1
145.02,88270,139.35,27140,42566,104600,0,0,0,0,1
145.05,101970,139.26,29830,42566,104700,0,0,0,0,1
144.96,110570,139.19,34310,42566,104800,0,0,0,0,1
145.02,39260,139.12,22630,42566,104900,0,0,0,0,1
144.97,240100,139.21,24940,42566,105000,0,0,0,0,1
145.08,238840,139.25,206080,42566,105100,0,0,0,0,1
145.08,62050,139.09,31860,42566,105200,0,0,0,0,1
145.06,49250,139.09,15630,42566,105300,0,0,0,0,1
145.04,40440,139.14,4730,42566,105400,0,0,0,0,1
145.09,109940,139.11,32480,42566,105500,0,0,0,0,1
145.03,90540,139.02,1990,42566,105600,0,0,0,0,1
145.09,17340,139.1,174320,42566,105700,0,0,0,0,1
145.06,94600,138.9,69400,42566,105800,0,0,0,0,1
145.14,68760,139,32690,42566,105900,0,0,0,0,1
145.19,80150,139,95750,42566,110000,0,0,0,0,1
145.2,151550,138.85,568810,42566,110100,0,0,0,0,1
145.13,132970,138.85,258320,42566,110200,0,0,0,0,1
145.12,55240,138.81,659960,42566,110300,0,0,0,0,1
145.19,85770,138.43,154760,42566,110400,0,0,0,0,1
145.23,62850,138.53,53640,42566,110500,0,0,0,0,1
145.24,114990,138.61,94850,42566,110600,0,0,0,0,1
145.32,219560,138.78,174390,42566,110700,0,0,0,0,1
145.41,57840,139,142150,42566,110800,0,0,0,0,1
145.42,476600,139.02,28130,42566,110900,0,0,0,0,1
145.44,193810,138.86,167500,42566,111000,0,0,0,0,1
145.55,107390,138.96,10640,42566,111100,0,0,0,0,1
145.6,145050,138.91,38340,42566,111200,0,0,0,0,1
145.64,145460,138.98,15650,42566,111300,0,0,0,0,1
145.7,261530,138.91,5910,42566,111400,0,0,0,0,1
145.78,128150,138.92,24270,42566,111500,0,0,0,0,1
145.77,80720,138.85,164160,42566,111600,0,0,0,0,1
145.69,94440,138.52,275180,42566,111700,0,0,0,0,1
145.75,40410,138.49,68460,42566,111800,0,0,0,0,1
145.67,159470,138.53,123310,42566,111900,0,0,0,0,1
145.81,117920,138.63,141670,42566,112000,0,0,0,0,1
145.8,215370,138.67,45250,42566,112100,0,0,0,0,1
145.76,102720,138.5,124530,42566,112200,0,0,0,0,1
145.85,420170,138.48,73370,42566,112300,0,0,0,0,1
145.9,44220,138.54,47650,42566,112400,0,0,0,0,1
145.81,65560,138.48,1144810,42566,112500,0,0,0,0,1
145.77,192360,138.27,920230,42566,112600,0,0,0,0,1
145.85,32520,137.95,122360,42566,112700,0,0,0,0,1
145.84,61930,137.99,63980,42566,112800,0,0,0,0,1
145.81,82790,138.06,51280,42566,112900,0,0,0,0,1
145.83,269010,138.17,120880,42566,113000,0,0,0,0,1
145.6,191150,138.05,1107480,42566,113100,0,0,0,0,1
145.73,121030,137.79,67800,42566,113200,0,0,0,0,1
145.83,142240,137.96,1662140,42566,113300,0,0,0,0,1
145.83,154550,137.49,358830,42566,113400,0,0,0,0,1
145.84,11170,137.87,172740,42566,113500,0,0,0,0,1
145.84,75650,137.79,503510,42566,113600,0,0,0,0,1
145.8,11420,137.4,541040,42566,113700,0,0,0,0,1
145.76,38020,137.45,138230,42566,113800,0,0,0,0,1
145.8,65250,137.58,343300,42566,113900,0,0,0,0,1
145.78,14450,137.7,112160,42566,114000,0,0,0,0,1
145.76,60970,137.64,53430,42566,114100,0,0,0,0,1
145.77,69450,137.61,34390,42566,114200,0,0,0,0,1
145.84,33780,137.59,104660,42566,114300,0,0,0,0,1
145.88,169350,137.75,85610,42566,114400,0,0,0,0,1
145.81,53360,137.74,72010,42566,114500,0,0,0,0,1
145.8,22190,137.69,219910,42566,114600,0,0,0,0,1
145.8,13530,137.73,36200,42566,114700,0,0,0,0,1
145.8,14340,137.77,130400,42566,114800,0,0,0,0,1
145.82,8360,137.78,104360,42566,114900,0,0,0,0,1
145.78,96420,137.93,96070,42566,115000,0,0,0,0,1
145.85,24210,137.89,95640,42566,115100,0,0,0,0,1
145.91,171030,137.92,65760,42566,115200,0,0,0,0,1
145.93,27450,137.94,69800,42566,115300,0,0,0,0,1
145.77,132000,137.81,38650,42566,115400,0,0,0,0,1
145.75,48410,137.81,73320,42566,115500,0,0,0,0,1
145.75,21680,137.85,46500,42566,115600,0,0,0,0,1
145.78,29690,137.88,58480,42566,115700,0,0,0,0,1
145.75,15150,137.83,26510,42566,115800,0,0,0,0,1
145.79,9260,137.88,38820,42566,115900,0,0,0,0,1
145.78,51120,137.93,119190,42566,120000,0,0,0,0,1
145.77,101700,137.86,18540,42566,120100,0,0,0,0,1
145.81,19060,137.88,38210,42566,120200,0,0,0,0,1
145.81,45260,137.86,49270,42566,120300,0,0,0,0,1
145.8,4390,137.78,50890,42566,120400,0,0,0,0,1
145.8,14960,137.7,62660,42566,120500,0,0,0,0,1
145.81,26070,137.71,122760,42566,120600,0,0,0,0,1
145.85,21470,137.63,47700,42566,120700,0,0,0,0,1
145.86,77630,137.64,21540,42566,120800,0,0,0,0,1
145.92,7050,137.65,51240,42566,120900,0,0,0,0,1
145.94,43110,137.74,20750,42566,121000,0,0,0,0,1
145.87,16340,137.67,31730,42566,121100,0,0,0,0,1
145.93,364750,137.67,13870,42566,121200,0,0,0,0,1
145.87,78130,137.73,3820,42566,121300,0,0,0,0,1
145.87,40870,137.72,51100,42566,121400,0,0,0,0,1
145.87,73120,137.77,75730,42566,121500,0,0,0,0,1
145.9,49010,137.89,68440,42566,121600,0,0,0,0,1
145.94,9710,137.87,66980,42566,121700,0,0,0,0,1
145.95,4010,137.88,180770,42566,121800,0,0,0,0,1
145.94,14980,138.03,268110,42566,121900,0,0,0,0,1
145.93,81620,138.2,277140,42566,122000,0,0,0,0,1
146.04,111740,138.29,203380,42566,122100,0,0,0,0,1
146.07,77710,138.23,78350,42566,122200,0,0,0,0,1
146.13,110760,138.28,52620,42566,122300,0,0,0,0,1
146.09,26280,138.19,264500,42566,122400,0,0,0,0,1
146.12,7070,138.05,4130,42566,122500,0,0,0,0,1
146.08,43250,138.09,172100,42566,122600,0,0,0,0,1
146.14,34780,138.18,6060,42566,122700,0,0,0,0,1
146.13,37380,138.16,1900,42566,122800,0,0,0,0,1
146.15,12230,138.14,17060,42566,122900,0,0,0,0,1
146.14,151230,138.13,51170,42566,123000,0,0,0,0,1
146.14,35380,138.2,77670,42566,123100,0,0,0,0,1
146.12,33310,138.28,67770,42566,123200,0,0,0,0,1
146.14,69610,138.27,132610,42566,123300,0,0,0,0,1
146.14,27230,138.29,110950,42566,123400,0,0,0,0,1
146.18,25190,138.33,71050,42566,123500,0,0,0,0,1
146.15,74600,138.32,98150,42566,123600,0,0,0,0,1
146.15,91750,138.32,79940,42566,123700,0,0,0,0,1
146.22,116900,138.26,169870,42566,123800,0,0,0,0,1
146.21,99890,138.4,187160,42566,123900,0,0,0,0,1
146.23,88870,138.5,50470,42566,124000,0,0,0,0,1
146.2,52810,138.47,71840,42566,124100,0,0,0,0,1
146.22,180490,138.6,51130,42566,124200,0,0,0,0,1
146.33,98980,138.51,155720,42566,124300,0,0,0,0,1
146.37,71150,138.33,169890,42566,124400,0,0,0,0,1
146.32,17190,138.27,87000,42566,124500,0,0,0,0,1
146.29,66570,138.25,59600,42566,124600,0,0,0,0,1
146.27,119720,138.06,38960,42566,124700,0,0,0,0,1
146.23,7830,138.01,174610,42566,124800,0,0,0,0,1
146.25,42990,138.05,253250,42566,124900,0,0,0,0,1
146.22,12000,137.9,13250,42566,125000,0,0,0,0,1
146.23,71600,137.93,26880,42566,125100,0,0,0,0,1
146.27,125240,138.11,56430,42566,125200,0,0,0,0,1
146.35,5490,138.13,3410,42566,125300,0,0,0,0,1
146.35,82350,138.16,5660,42566,125400,0,0,0,0,1
146.33,13810,138.2,22240,42566,125500,0,0,0,0,1
146.31,94260,138.22,59230,42566,125600,0,0,0,0,1
146.35,30070,138.18,9840,42566,125700,0,0,0,0,1
146.38,25280,138.12,20900,42566,125800,0,0,0,0,1
146.38,120840,138.09,10560,42566,125900,0,0,0,0,1
146.4,67740,138.2,6150,42566,130000,0,0,0,0,1
146.43,88590,138.17,2590,42566,130100,0,0,0,0,1
146.44,4860,138.11,2020,42566,130200,0,0,0,0,1
146.43,51400,138.1,20280,42566,130300,0,0,0,0,1
146.39,24540,138.05,6420,42566,130400,0,0,0,0,1
146.4,1060,138.15,13680,42566,130500,0,0,0,0,1
146.4,73640,138.15,14970,42566,130600,0,0,0,0,1
146.43,12690,138.16,3310,42566,130700,0,0,0,0,1
146.4,4250,138.14,28320,42566,130800,0,0,0,0,1
146.39,109350,138.13,50120,42566,130900,0,0,0,0,1
146.38,38160,138,37560,42566,131000,0,0,0,0,1
146.39,127260,137.93,15020,42566,131100,0,0,0,0,1
146.37,19020,137.95,2090,42566,131200,0,0,0,0,1
146.31,70280,137.97,18700,42566,131300,0,0,0,0,1
146.24,5520,137.9,15350,42566,131400,0,0,0,0,1
146.31,125370,137.86,72050,42566,131500,0,0,0,0,1
146.26,27590,137.9,121350,42566,131600,0,0,0,0,1
146.28,48950,137.83,10180,42566,131700,0,0,0,0,1
146.23,28970,137.83,114090,42566,131800,0,0,0,0,1
146.28,78510,137.88,7160,42566,131900,0,0,0,0,1
146.31,11260,137.95,27220,42566,132000,0,0,0,0,1
146.32,71840,137.95,69780,42566,132100,0,0,0,0,1
146.34,84410,138.04,17220,42566,132200,0,0,0,0,1
146.39,88660,138.04,224740,42566,132300,0,0,0,0,1
146.35,39230,138.23,19220,42566,132400,0,0,0,0,1
146.42,18440,138.3,108960,42566,132500,0,0,0,0,1
146.4,35470,138.34,91290,42566,132600,0,0,0,0,1
146.31,35210,138.23,7010,42566,132700,0,0,0,0,1
146.42,12060,138.28,8090,42566,132800,0,0,0,0,1
146.4,8840,138.28,2570,42566,132900,0,0,0,0,1
146.44,296070,138.3,2790,42566,133000,0,0,0,0,1
146.5,68020,138.3,93490,42566,133100,0,0,0,0,1
146.53,65080,138.21,14980,42566,133200,0,0,0,0,1
146.55,118330,138.23,60730,42566,133300,0,0,0,0,1
146.6,22930,138.26,4590,42566,133400,0,0,0,0,1
146.64,71560,138.22,41420,42566,133500,0,0,0,0,1
146.65,94450,138.26,119050,42566,133600,0,0,0,0,1
146.7,38290,138.16,1730,42566,133700,0,0,0,0,1
146.71,42530,138.16,2230,42566,133800,0,0,0,0,1
146.69,18910,138.16,11720,42566,133900,0,0,0,0,1
146.69,26700,138.18,2630,42566,134000,0,0,0,0,1
146.69,31420,138.15,81470,42566,134100,0,0,0,0,1
146.7,165030,138.22,14070,42566,134200,0,0,0,0,1
146.75,79230,138.25,3630,42566,134300,0,0,0,0,1
146.73,47690,138.25,37090,42566,134400,0,0,0,0,1
146.71,51040,138.26,12710,42566,134500,0,0,0,0,1
146.68,85360,138.3,2880,42566,134600,0,0,0,0,1
146.65,126720,138.27,360,42566,134700,0,0,0,0,1
146.64,98180,138.28,8290,42566,134800,0,0,0,0,1
146.69,31140,138.33,9600,42566,134900,0,0,0,0,1
146.68,8930,138.32,14760,42566,135000,0,0,0,0,1
146.69,17680,138.27,71390,42566,135100,0,0,0,0,1
146.69,32130,138.23,6720,42566,135200,0,0,0,0,1
146.66,33190,138.28,2320,42566,135300,0,0,0,0,1
146.74,40230,138.28,10650,42566,135400,0,0,0,0,1
146.71,34530,138.3,53150,42566,135500,0,0,0,0,1
146.74,41190,138.36,139190,42566,135600,0,0,0,0,1
146.74,15970,138.46,9990,42566,135700,0,0,0,0,1
146.75,59660,138.43,10130,42566,135800,0,0,0,0,1
146.76,26940,138.4,52850,42566,135900,0,0,0,0,1
146.72,21740,138.37,21400,42566,140000,0,0,0,0,1
146.76,74780,138.37,24610,42566,140100,0,0,0,0,1
146.75,13770,138.39,10210,42566,140200,0,0,0,0,1
146.76,10260,138.31,12610,42566,140300,0,0,0,0,1
146.73,45740,138.3,16100,42566,140400,0,0,0,0,1
146.75,7850,138.23,39530,42566,140500,0,0,0,0,1
146.72,118820,138.27,41610,42566,140600,0,0,0,0,1
146.84,29550,138.34,45430,42566,140700,0,0,0,0,1
146.84,34110,138.44,36300,42566,140800,0,0,0,0,1
146.84,27230,138.43,61420,42566,140900,0,0,0,0,1
146.8,99370,138.41,16880,42566,141000,0,0,0,0,1
146.79,24940,138.39,25260,42566,141100,0,0,0,0,1
146.77,84460,138.45,301310,42566,141200,0,0,0,0,1
146.73,21940,138.5,129760,42566,141300,0,0,0,0,1
146.74,19730,138.46,42880,42566,141400,0,0,0,0,1
146.76,37710,138.36,29880,42566,141500,0,0,0,0,1
146.77,41720,138.35,125030,42566,141600,0,0,0,0,1
146.8,86490,138.3,12020,42566,141700,0,0,0,0,1
146.87,27770,138.27,6250,42566,141800,0,0,0,0,1
146.81,30450,138.3,2190,42566,141900,0,0,0,0,1
146.82,49600,138.25,32580,42566,142000,0,0,0,0,1
146.82,55740,138.22,21140,42566,142100,0,0,0,0,1
146.77,12370,138.2,39710,42566,142200,0,0,0,0,1
146.84,25190,138.19,7440,42566,142300,0,0,0,0,1
146.86,12940,138.21,2530,42566,142400,0,0,0,0,1
146.85,5060,138.2,24010,42566,142500,0,0,0,0,1
146.85,12880,138.23,123420,42566,142600,0,0,0,0,1
146.85,8670,138.12,7730,42566,142700,0,0,0,0,1
146.87,13640,138.13,9340,42566,142800,0,0,0,0,1
146.86,54950,138.12,73240,42566,142900,0,0,0,0,1
146.87,75620,138.13,41270,42566,143000,0,0,0,0,1
146.92,78490,138.19,9910,42566,143100,0,0,0,0,1
146.87,3450,138.16,10850,42566,143200,0,0,0,0,1
146.87,15150,138.17,16980,42566,143300,0,0,0,0,1
146.9,16380,138.17,20450,42566,143400,0,0,0,0,1
146.9,185620,138.14,63430,42566,143500,0,0,0,0,1
146.93,16380,138.17,4690,42566,143600,0,0,0,0,1
146.88,15430,138.16,12860,42566,143700,0,0,0,0,1
146.86,19490,138.18,2600,42566,143800,0,0,0,0,1
146.86,19490,138.16,12120,42566,143900,0,0,0,0,1
146.9,59190,138.16,4830,42566,144000,0,0,0,0,1
146.88,9860,138.18,3800,42566,144100,0,0,0,0,1
146.88,16040,138.16,5880,42566,144200,0,0,0,0,1
146.89,22980,138.19,3700,42566,144300,0,0,0,0,1
146.84,5520,138.18,14190,42566,144400,0,0,0,0,1
146.87,20660,138.2,24510,42566,144500,0,0,0,0,1
146.87,28440,138.23,15550,42566,144600,0,0,0,0,1
146.88,37060,138.27,1170,42566,144700,0,0,0,0,1
146.88,72250,138.26,7970,42566,144800,0,0,0,0,1
146.84,21840,138.26,19500,42566,144900,0,0,0,0,1
146.84,43220,138.31,28610,42566,145000,0,0,0,0,1
146.85,155760,138.37,111370,42566,145100,0,0,0,0,1
146.93,60720,138.45,49260,42566,145200,0,0,0,0,1
146.94,21380,138.46,39920,42566,145300,0,0,0,0,1
146.91,11440,138.41,33040,42566,145400,0,0,0,0,1
146.94,12110,138.4,17420,42566,145500,0,0,0,0,1
146.93,204620,138.39,183620,42566,145600,0,0,0,0,1
146.98,38500,138.55,408640,42566,145700,0,0,0,0,1
146.96,299740,138.57,613170,42566,145800,0,0,0,0,1
146.99,100930,138.7,187430,42566,145900,0,0,0,0,1
146.99,209380,138.74,165010,42566,150000,0,0,0,0,1
147.04,191390,138.76,202540,42566,150100,0,0,0,0,1
147.14,224290,138.88,52630,42566,150200,0,0,0,0,1
147.17,100200,138.87,70290,42566,150300,0,0,0,0,1
147.21,170540,138.82,83370,42566,150400,0,0,0,0,1
147.24,37220,138.73,14740,42566,150500,0,0,0,0,1
147.23,155960,138.7,63240,42566,150600,0,0,0,0,1
147.02,61720,138.57,23790,42566,150700,0,0,0,0,1
146.98,34190,138.58,84900,42566,150800,0,0,0,0,1
146.96,60180,138.53,60870,42566,150900,0,0,0,0,1
146.99,19140,138.69,82610,42566,151000,0,0,0,0,1
146.95,57510,138.67,113110,42566,151100,0,0,0,0,1
146.98,7110,138.71,2770,42566,151200,0,0,0,0,1
146.94,44570,138.7,21060,42566,151300,0,0,0,0,1
146.98,58920,138.72,19690,42566,151400,0,0,0,0,1
146.88,16410,138.63,8960,42566,151500,0,0,0,0,1
146.9,13680,138.67,18260,42566,151600,0,0,0,0,1
146.9,97920,138.7,29000,42566,151700,0,0,0,0,1
146.98,31440,138.73,10000,42566,151800,0,0,0,0,1
146.99,70720,138.68,206720,42566,151900,0,0,0,0,1
146.99,26820,138.82,32020,42566,152000,0,0,0,0,1
147.04,117630,138.84,75050,42566,152100,0,0,0,0,1
147.15,25120,138.85,9020,42566,152200,0,0,0,0,1
147.05,11440,138.8,79540,42566,152300,0,0,0,0,1
147.02,27670,138.7,35300,42566,152400,0,0,0,0,1
147.02,30040,138.65,16750,42566,152500,0,0,0,0,1
147.12,77790,138.78,4010,42566,152600,0,0,0,0,1
147.1,3630,138.68,39780,42566,152700,0,0,0,0,1
147.06,69190,138.62,4630,42566,152800,0,0,0,0,1
146.99,37740,138.6,2110,42566,152900,0,0,0,0,1
146.91,58160,138.65,13170,42566,153000,0,0,0,0,1
146.98,44410,138.68,36900,42566,153100,0,0,0,0,1
146.98,16060,138.64,77350,42566,153200,0,0,0,0,1
146.92,228870,138.62,38000,42566,153300,0,0,0,0,1
146.8,66960,138.55,8840,42566,153400,0,0,0,0,1
146.8,39490,138.53,52590,42566,153500,0,0,0,0,1
146.85,19520,138.58,30880,42566,153600,0,0,0,0,1
146.84,38230,138.62,15480,42566,153700,0,0,0,0,1
147,64210,138.74,21270,42566,153800,0,0,0,0,1
146.98,74910,138.84,142520,42566,153900,0,0,0,0,1
147,17750,138.89,71920,42566,154000,0,0,0,0,1
146.99,3540,138.92,183650,42566,154100,0,0,0,0,1
146.99,21770,138.96,72490,42566,154200,0,0,0,0,1
146.95,42480,138.97,78220,42566,154300,0,0,0,0,1
146.93,21090,138.97,507540,42566,154400,0,0,0,0,1
146.89,27880,139.3,190790,42566,154500,0,0,0,0,1
146.85,34490,139.31,77870,42566,154600,0,0,0,0,1
146.85,30560,139.33,151280,42566,154700,0,0,0,0,1
146.83,3950,139.39,141510,42566,154800,0,0,0,0,1
146.84,8360,139.43,194550,42566,154900,0,0,0,0,1
146.85,32550,139.35,68570,42566,155000,0,0,0,0,1
146.81,95000,139.32,76810,42566,155100,0,0,0,0,1
146.72,63940,139.35,42470,42566,155200,0,0,0,0,1
146.75,4250,139.34,17000,42566,155300,0,0,0,0,1
146.8,59030,139.34,23000,42566,155400,0,0,0,0,1
146.87,43510,139.3,7490,42566,155500,0,0,0,0,1
146.78,39260,139.3,35850,42566,155600,0,0,0,0,1
146.8,23590,139.43,273330,42566,155700,0,0,0,0,1
146.76,16630,139.32,22190,42566,155800,0,0,0,0,1
146.76,13330,139.34,15470,42566,155900,0,0,0,0,1
146.77,69720,139.33,207940,42566,160000,0,0,0,0,1
146.9,23560,139.39,530790,42566,160100,0,0,0,0,1
146.92,28470,139.31,95710,42566,160200,0,0,0,0,1
146.92,3560,139.27,58810,42566,160300,0,0,0,0,1
146.9,9630,139.28,7050,42566,160400,0,0,0,0,1
146.9,43010,139.26,8340,42566,160500,0,0,0,0,1
146.95,360280,139.24,9980,42566,160600,0,0,0,0,1
147.05,63310,139.26,47260,42566,160700,0,0,0,0,1
147.08,16160,139.33,86480,42566,160800,0,0,0,0,1
147.01,35190,139.31,21200,42566,160900,0,0,0,0,1
147.05,18400,139.26,7990,42566,161000,0,0,0,0,1
147.1,9360,139.29,21240,42566,161100,0,0,0,0,1
147.1,108470,139.32,83180,42566,161200,0,0,0,0,1
147.18,8020,139.35,18300,42566,161300,0,0,0,0,1
147.18,17180,139.32,7290,42566,161400,0,0,0,0,1
147.19,67760,139.28,3060,42566,161500,0,0,0,0,1
147.2,44080,139.28,16710,42566,161600,0,0,0,0,1
147.2,127210,139.29,113760,42566,161700,0,0,0,0,1
147.2,26090,139.14,141380,42566,161800,0,0,0,0,1
147.1,31690,139.04,16280,42566,161900,0,0,0,0,1
147.05,83590,139.08,54710,42566,162000,0,0,0,0,1
147.02,52100,139.03,35210,42566,162100,0,0,0,0,1
147.11,24460,139.08,13320,42566,162200,0,0,0,0,1
147,71200,139.02,210660,42566,162300,0,0,0,0,1
147.05,16460,138.94,165920,42566,162400,0,0,0,0,1
147.08,184710,138.77,99220,42566,162500,0,0,0,0,1
147.09,69020,138.7,98100,42566,162600,0,0,0,0,1
147.01,174120,138.72,144040,42566,162700,0,0,0,0,1
147.06,215540,138.69,311430,42566,162800,0,0,0,0,1
147.07,53630,138.55,37000,42566,162900,0,0,0,0,1
147.14,68880,138.55,54430,42566,163000,0,0,0,0,1
147.12,126310,138.55,93120,42566,163100,0,0,0,0,1
147.12,25290,138.5,111380,42566,163200,0,0,0,0,1
147.01,94050,138.5,146040,42566,163300,0,0,0,0,1
146.94,67830,138.37,72070,42566,163400,0,0,0,0,1
146.97,6370,138.42,41980,42566,163500,0,0,0,0,1
146.99,50060,138.51,58550,42566,163600,0,0,0,0,1
147.04,15090,138.44,50550,42566,163700,0,0,0,0,1
147.03,48380,138.37,16990,42566,163800,0,0,0,0,1
147.05,71180,138.46,13600,42566,163900,0,0,0,0,1
147.01,16940,138.5,70930,42566,164000,0,0,0,0,1
147.07,4830,138.55,90670,42566,164100,0,0,0,0,1
147.07,22310,138.59,126090,42566,164200,0,0,0,0,1
146.99,5880,138.53,42740,42566,164300,0,0,0,0,1
147,17030,138.48,55030,42566,164400,0,0,0,0,1
146.95,25970,138.57,41130,42566,164500,0,0,0,0,1
146.95,67890,138.55,24100,42566,164600,0,0,0,0,1
146.98,19710,138.6,33060,42566,164700,0,0,0,0,1
146.96,27770,138.69,152010,42566,164800,0,0,0,0,1
146.9,27790,138.36,192150,42566,164900,0,0,0,0,1
146.93,26640,138.22,121640,42566,165000,0,0,0,0,1
146.84,18990,138.24,63550,42566,165100,0,0,0,0,1
146.91,58750,138.26,23210,42566,165200,0,0,0,0,1
146.89,23060,138.31,47780,42566,165300,0,0,0,0,1
146.8,113810,138.36,107210,42566,165400,0,0,0,0,1
146.82,165450,138.2,40460,42566,165500,0,0,0,0,1
146.55,202340,138.2,431030,42566,165600,0,0,0,0,1
146.56,159730,138.08,55370,42566,165700,0,0,0,0,1
146.71,16070,138.17,23520,42566,165800,0,0,0,0,1
146.78,13110,138.12,84980,42566,165900,0,0,0,0,1
146.83,5080,138.15,55810,42566,170000,0,0,0,0,1
146.79,33770,138.19,44900,42566,170100,0,0,0,0,1
146.8,52370,138.34,128260,42566,170200,0,0,0,0,1
146.71,19910,138.49,47640,42566,170300,0,0,0,0,1
146.72,6070,138.52,63690,42566,170400,0,0,0,0,1
146.7,25100,138.58,25060,42566,170500,0,0,0,0,1
146.74,7060,138.5,25770,42566,170600,0,0,0,0,1
146.73,11070,138.4,26990,42566,170700,0,0,0,0,1
146.7,19730,138.36,10450,42566,170800,0,0,0,0,1
146.68,7400,138.33,45370,42566,170900,0,0,0,0,1
146.66,37760,138.2,216300,42566,171000,0,0,0,0,1
146.75,30530,138.25,51760,42566,171100,0,0,0,0,1
146.74,7400,138.2,49540,42566,171200,0,0,0,0,1
146.78,59470,138.14,113390,42566,171300,0,0,0,0,1
146.65,125070,138.14,639580,42566,171400,0,0,0,0,1
146.48,29900,137.96,311770,42566,171500,0,0,0,0,1
146.54,59580,137.87,150760,42566,171600,0,0,0,0,1
146.61,32150,137.95,147260,42566,171700,0,0,0,0,1
146.6,17500,137.94,197370,42566,171800,0,0,0,0,1
146.62,15840,138.04,71270,42566,171900,0,0,0,0,1
146.65,17040,138.01,66640,42566,172000,0,0,0,0,1
146.75,35230,138.05,37960,42566,172100,0,0,0,0,1
146.87,22240,138.07,47920,42566,172200,0,0,0,0,1
146.86,6910,138.09,45910,42566,172300,0,0,0,0,1
146.88,8720,138.01,172430,42566,172400,0,0,0,0,1
146.84,151300,137.95,332640,42566,172500,0,0,0,0,1
146.5,201090,137.85,174070,42566,172600,0,0,0,0,1
146.51,76900,137.97,80240,42566,172700,0,0,0,0,1
146.39,81430,137.94,104910,42566,172800,0,0,0,0,1
146.36,98440,138.02,49680,42566,172900,0,0,0,0,1
146.55,80390,138.07,79090,42566,173000,0,0,0,0,1
146.7,29410,138.04,121450,42566,173100,0,0,0,0,1
146.71,20850,137.9,39980,42566,173200,0,0,0,0,1
146.68,115100,138,47750,42566,173300,0,0,0,0,1
146.77,14320,138.06,23760,42566,173400,0,0,0,0,1
146.81,16460,138.08,146950,42566,173500,0,0,0,0,1
146.83,13330,138.21,157300,42566,173600,0,0,0,0,1
146.76,26780,138.12,11310,42566,173700,0,0,0,0,1
146.65,14330,138.17,28130,42566,173800,0,0,0,0,1
146.67,3480,138.23,105910,42566,173900,0,0,0,0,1
146.73,2530,138.12,8390,42566,174000,0,0,0,0,1
146.73,199220,138.16,91700,42566,174100,0,0,0,0,1
146.76,12970,138.03,27410,42566,174200,0,0,0,0,1
146.83,6120,138.1,6340,42566,174300,0,0,0,0,1
146.8,18100,138.16,2760,42566,174400,0,0,0,0,1
146.8,67030,138.15,84620,42566,174500,0,0,0,0,1
146.75,25230,138.06,17510,42566,174600,0,0,0,0,1
146.77,40660,138.03,72860,42566,174700,0,0,0,0,1
146.67,2100,138.1,5010,42566,174800,0,0,0,0,1
146.72,16700,138.18,52670,42566,174900,0,0,0,0,1
146.7,3010,138.25,24590,42566,175000,0,0,0,0,1
146.72,8200,138.23,38240,42566,175100,0,0,0,0,1
146.72,39170,138.23,36020,42566,175200,0,0,0,0,1
146.69,27810,138.27,189270,42566,175300,0,0,0,0,1
146.69,2380,138.24,14250,42566,175400,0,0,0,0,1
146.66,18140,138.2,153060,42566,175500,0,0,0,0,1
146.69,18630,138.15,85770,42566,175600,0,0,0,0,1
